title,identifier,content
"EM0144 Everything - Sport Store - Main Slideshow",em0144-sport-main-slideshow,"<div class=""row"">
<div class=""col-sm-24"">
<div class=""col-sm-16 em-clear-padding"">
<div class=""slideshow-wrapper"">
<div class=""em-slideshow"">{{widget type=""Emthemes\Slideshow\Block\Widget\Slideshow"" setId=""16""}}</div>
</div>
</div>
<div class=""col-sm-8 em-clear-padding"">
<div class=""em-wrapper-banners"">
<div class=""img-banner""><a class=""banner-img"" href=""#""><img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_sport/home/em_ads_01.jpg'}}"" alt=""em_ads_01.jpg"" /></a>
<div class=""desc position1"">
<h1 class=""em-text-upercase"" style=""font-size: 285%; line-height: 1; margin: 0; color: #fff;"">coats &amp;</h1>
<h1 class=""em-text-upercase"" style=""font-size: 285%; line-height: 1; color: #fff;"">jackets</h1>
<h6 style=""font: italic 100%/1 Lora,Helvetica Neue, Helvetica, Arial, sans-serif;"">29 Products</h6>
</div>
</div>
<div class=""img-banner""><a class=""banner-img"" href=""#""><img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_sport/home/em_ads_02.jpg'}}"" alt=""em_ads_02.jpg"" /></a>
<div class=""desc position2"">
<h1 class=""em-text-upercase"" style=""font-size: 285%; line-height: 1; margin: 0; color: #fff;"">Man&rsquo;s</h1>
<h1 class=""em-text-upercase"" style=""font-size: 285%; line-height: 1; color: #fff;"">accessories</h1>
<h6 style=""font: italic 100%/1 Lora,Helvetica Neue, Helvetica, Arial, sans-serif;"">29 Products</h6>
</div>
</div>
</div>
</div>
</div>
</div>"
"EM0144 Everything - Sport Store - Area 02 - Banners",em0144-sport-area02-banners,"EM0144 Everything - Sport Store - Area 02 - Banners"
"EM0144 Everything - Sport Store - Area Main 01 - Banners",em0144-sport-area-main01-banners,"<div class=""em-wrapper-banners"">
	<div class=""col-sm-8 text-center em-clear-padding"">
		<div class="" img-banner"">
			<a class=""banner-img"" title=""em-sample-title"" href=""#""> <img class=""img-responsive"" alt=""em-sample-alt"" src=""{{media url='wysiwyg/em0144/layout_sport/home/em_ads_03.jpg'}}"" /> </a>
			<div class=""desc position3"">
				<h1 class=""em-text-upercase"" style=""font-size: 285%; line-height: 1; color: #fff;"">handbags</h1>
				<h6 style=""font: italic 100%/1 Lora,Helvetica Neue, Helvetica, Arial, sans-serif;"">15 Products</h6>
			</div>
		</div>
	</div>
	<div class=""col-sm-16 text-left em-clear-padding"">
		<div class="" img-banner"">
			<a class=""banner-img"" title=""em-sample-title"" href=""#""> <img class=""img-responsive"" alt=""em-sample-alt"" src=""{{media url='wysiwyg/em0144/layout_sport/home/em_ads_04.jpg'}}"" /> </a>
			<div class=""desc position2"">
				<h6 style=""font: italic 120%/1 Lora,Helvetica Neue, Helvetica, Arial, sans-serif;"">Lookbook Fit Size Clothing</h6>
				<h1 class=""em-text-upercase"" style=""font-size: 285%; color: #fff;"">yoga exercises</h1>
				<a class=""button-link"" href=""#""><span>shop now</span></a>
			</div>
		</div>
	</div>
</div>"
"EM0144 Everything - Sport Store - Area Main 02 - Banners",em0144-sport-area-main02-banners,"<div class=""em-wrapper-banners"">
	<div class=""col-sm-8 text-left em-clear-padding"">
		<div class="" img-banner"">
			<a class=""banner-img"" title=""em-sample-title"" href=""#""> <img class=""img-responsive retina-img"" alt=""em-sample-alt"" src=""{{media url='wysiwyg/em0144/layout_sport/home/em_ads_05.jpg'}}"" /> </a>
			<div class=""desc position4"">
				<h1 class=""em-text-upercase"" style=""font-size: 285%; line-height: 1; margin: 0; color: #fff;"">running</h1>
				<h1 class=""em-text-upercase"" style=""font-size: 285%; line-height: 1; color: #fff;"">shoes</h1>
				<h6 style=""font: italic 100%/1 Lora,Helvetica Neue, Helvetica, Arial, sans-serif;"">18 Products</h6>
			</div>
		</div>
	</div>
	<div class=""col-sm-8 text-left em-clear-padding"">
		<div class="" img-banner"">
			<a class=""banner-img"" title=""em-sample-title"" href=""#""> <img class=""img-responsive retina-img"" alt=""em-sample-alt"" src=""{{media url='wysiwyg/em0144/layout_sport/home/em_ads_06.jpg'}}"" /> </a>
			<div class=""desc position2"">
				<h1 class=""em-text-upercase"" style=""font-size: 285%; line-height: 1; margin: 0; color: #fff;"">shirts</h1>
				<h1 class=""em-text-upercase"" style=""font-size: 285%; line-height: 1; color: #fff;"">&amp; tops</h1>
				<h6 style=""font: italic 100%/1 Lora,Helvetica Neue, Helvetica, Arial, sans-serif;"">34 Products</h6>
			</div>
		</div>
	</div>
	<div class=""col-sm-8  text-center em-clear-padding"">
		<div class=""img-banner"">
			<a class=""banner-img"" title=""em-sample-title"" href=""#""> <img class=""img-responsive retina-img"" alt=""em-sample-alt"" src=""{{media url='wysiwyg/em0144/layout_sport/home/em_ads_07.jpg'}}"" /> </a>
			<div class=""desc position5"">
				<h1 class=""em-text-upercase"" style=""font-size: 285%; line-height: 1; margin: 0; color: #fff;"">shorts</h1>
				<h6 style=""font: italic 100%/1 Lora,Helvetica Neue, Helvetica, Arial, sans-serif;"">19 Products</h6>
			</div>
		</div>
	</div>
</div>"
"EM0144 Everything - Sport Store - Area Main 03 - Banners",em0144-sport-area-main03-banners,"<div class=""em-wrapper-banners"">
	<div class=""col-sm-16 text-left em-clear-padding"">
		<div class="" img-banner"">
			<a class=""banner-img"" title=""em-sample-title"" href=""#""> <img class=""img-responsive"" alt=""em-sample-alt"" src=""{{media url='wysiwyg/em0144/layout_sport/home/em_ads_08.jpg'}}"" /> </a>
			<div class=""desc position6"">
				<h6 style=""font: italic 120%/1 Lora,Helvetica Neue, Helvetica, Arial, sans-serif;"">Rock High Gallery</h6>
				<h1 class=""em-text-upercase"" style=""font-size: 285%; color: #fff;"">biking tours</h1>
				<a class=""button-link"" href=""#""><span>shop now</span></a>
			</div>
		</div>
	</div>
	<div class=""col-sm-8 text-left em-clear-padding"">
		<div class="" img-banner"">
			<a class=""banner-img"" title=""em-sample-title"" href=""#""> <img class=""img-responsive"" alt=""em-sample-alt"" src=""{{media url='wysiwyg/em0144/layout_sport/home/em_ads_09.jpg'}}"" /> </a>
			<div class=""desc position7"">
				<h1 class=""em-text-upercase"" style=""font-size: 285%; line-height: 1; color: #fff;"">outdoors</h1>
				<h6 style=""font: italic 100%/1 Lora,Helvetica Neue, Helvetica, Arial, sans-serif;"">6 Products</h6>
			</div>
		</div>
	</div>
</div>"
"EM0144 Everything - Sport Store - Area Main 04 - Brands Slider",em0144-sport-area-main04-brands-slider,"
<div class=""em-wrapper-brands row"">
	<div class=""col-sm-24"">
		<div class="" slider-style02"">
			<div class=""em-slider em-slider-banners em-slider-navigation-icon"" data-mage-init=""{&quot;emslider&quot;:{&quot;loop&quot;:true,&quot;lazyLoad&quot;:true,&quot;items&quot;:6,&quot;dots&quot;:false,&quot;nav&quot;:true,&quot;responsive&quot;:{&quot;0&quot;:{&quot;items&quot;:2},&quot;320&quot;:{&quot;items&quot;:3},&quot;640&quot;:{&quot;items&quot;:4},&quot;768&quot;:{&quot;items&quot;:5},&quot;1024&quot;:{&quot;items&quot;:6}}}}"">
				<div class=""em-banners-item""><a href=""#""><img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_sport/home/brand/em_brand_01.png'}}"" alt=""em_brand_01.jpg"" /></a></div>
				<div class=""em-banners-item""><a href=""#""><img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_sport/home/brand/em_brand_06.png'}}"" alt=""em_brand_02.jpg"" /></a></div>
				<div class=""em-banners-item""><a href=""#""><img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_sport/home/brand/em_brand_03.png'}}"" alt=""em_brand_03.jpg"" /></a></div>
				<div class=""em-banners-item""><a href=""#""><img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_sport/home/brand/em_brand_04.png'}}"" alt=""em_brand_04.jpg"" /></a></div>
				<div class=""em-banners-item""><a href=""#""><img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_sport/home/brand/em_brand_05.png'}}"" alt=""em_brand_05.jpg"" /></a></div>
				<div class=""em-banners-item""><a href=""#""><img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_sport/home/brand/em_brand_02.png'}}"" alt=""em_brand_06.jpg"" /></a></div>
				<div class=""em-banners-item""><a href=""#""><img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_sport/home/brand/em_brand_01.png'}}"" alt=""em_brand_01.jpg"" /></a></div>
				<div class=""em-banners-item""><a href=""#""><img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_sport/home/brand/em_brand_02.png'}}"" alt=""em_brand_02.jpg"" /></a></div>
				<div class=""em-banners-item""><a href=""#""><img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_sport/home/brand/em_brand_03.png'}}"" alt=""em_brand_03.jpg"" /></a></div>
			</div>
		</div>
	</div>
</div>"
"EM0144 Everything - Sport Store - Area Footer 01 - Information",em0144-sport-area-footer01-footer-style08,"<div class=""em-footer-info"">
<div class=""row em-footer-info-top"">
<div class=""col-sm-16 col-sm-push-4 text-center"">
<div class=""em-block-title"">
<p class=""h4 em-text-upercase""><span>Sign Up For Newsletter</span></p>
</div>
<div class=""em-block-content em-newsletter em-newsletter-style02 newsletter-boder-input-act"">{{block class=""Magento\Newsletter\Block\Subscribe"" name=""em.newsletter.style02"" template=""subscribe.phtml""}}</div>
</div>
</div>
<div class=""row"">
<div class=""col-sm-24"">
<div class="" four-block-middle"">
<div class=""row"">
<div class=""col-sm-6"">
<div class=""em-block-title"" data-collapse-target=""#collapse02"">
<p class=""h4 em-text-upercase""><span>About Us</span></p>
</div>
<div id=""collapse02"" class=""em-block-content block-info"">
<p class=""em-info"">Skort Maison Martin Margiela knot ponytail cami texture as tucked t-shirt. <em>Black skirt razor pleats plaited gold collar</em>. Crop 90s spearmint indigo seam luxe washed out.</p>
<p class=""em-address""><em class=""fa fa-fw""></em><span>{{config path=""general/store_information/street_line1""}}</span></p>
<p class=""em-email""><em class=""fa fa-fw""></em><span>{{config path=""trans_email/ident_general/email""}}</span></p>
<p class=""em-phone""><em class=""fa fa-fw""></em><span>{{config path=""general/store_information/phone""}}</span></p>
</div>
</div>
<div class=""col-sm-6"">
<div class=""em-block-title"" data-collapse-target=""#collapse03"">
<p class=""h4 em-text-upercase""><span>Useful Links</span></p>
</div>
<div id=""collapse03"" class=""em-block-content"">
<div class=""row"">
<div class=""col-sm-12"">
<ul class=""em-links"">
<li class=""em-links-item""><a title=""em-sample-title"" href=""{{store url='contacts'}}""><span>Contact Us</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>About Us</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>Sitemap</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>Term &amp; Conditions</span></a></li>
</ul>
</div>
<div class=""col-sm-12"">
<ul class=""em-links"">
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>My Orders</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>My Credit Slips</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>My Addresses</span></a></li>
</ul>
</div>
</div>
</div>
</div>
<div class=""col-sm-6"">
<div class=""em-block-title"" data-collapse-target=""#collapse04"">
<p class=""h4 em-text-upercase""><span>from our blog</span></p>
</div>
<div id=""collapse04"" class=""em-block-content em-from-our-blog"">
<div class=""em-container-ads row"">
<div class=""box-date""><span class=""em-blog-date"">20</span> <span class=""em-blog-month"">Jan</span></div>
<div class=""em-detail"">
<h5 class=""em-blog-title""><a href=""#"">Donec gravida euismod</a></h5>
<span class=""em-blog-comment""><span>20 Comments</span></span></div>
</div>
<div class=""em-container-ads row"">
<div class=""box-date""><span class=""em-blog-date"">20</span> <span class=""em-blog-month"">Jan</span></div>
<div class=""em-detail"">
<h5 class=""em-blog-title""><a href=""#"">Donec gravida euismod</a></h5>
<span class=""em-blog-comment""><span>20 Comments</span></span></div>
</div>
<div class=""em-container-ads row"">
<div class=""box-date""><span class=""em-blog-date"">20</span> <span class=""em-blog-month"">Jan</span></div>
<div class=""em-detail"">
<h5 class=""em-blog-title""><a href=""#"">Donec gravida euismod</a></h5>
<span class=""em-blog-comment""><span>20 Comments</span></span></div>
</div>
</div>
</div>
<div class=""col-sm-6"">
<div class=""em-block-title"" data-collapse-target=""#collapse05"">
<p class=""h4 em-text-upercase""><span>Follow Us</span></p>
</div>
<div id=""collapse05"" class=""em-block-content"">
<p class=""em-social""><a class=""em-social-icon em-facebook f-left"" title=""em-sample-title"" href=""#""><span class=""fa fa-fw""></span></a> <a class=""em-social-icon em-twitter f-left"" title=""em-sample-title"" href=""#""><span class=""fa fa-fw""></span></a> <a class=""em-social-icon em-pinterest  f-left"" title=""em-sample-title"" href=""#""><span class=""fa fa-fw""></span></a> <a class=""em-social-icon em-google f-left"" title=""em-sample-title"" href=""#""><span class=""fa fa-fw""></span></a> <a class=""em-social-icon em-rss  f-left"" title=""em-sample-title"" href=""#""><span class=""fa fa-fw""></span></a></p>
</div>
</div>
</div>
</div>
</div>
</div>
</div>"
"EM0144 Everything - Sport Store - Area Footer 02 - Payment Method",em0144-sport-area-footer02-payment-method,"<div class=""em-payment f-right""><a class=""em-payment-icon em-visa"" title=""em-sample-title"" href=""#"">visa</a> <a class=""em-payment-icon em-master"" title=""em-sample-title"" href=""#"">master</a> <a class=""em-payment-icon em-express "" title=""em-sample-title"" href=""#"">express</a><a class=""em-payment-icon em-paypal"" title=""em-sample-title"" href=""#"">paypal</a> <a class=""em-payment-icon em-other "" title=""em-sample-title"" href=""#"">other</a></div>"
"EM0144 Everything - Sport Store - Area Footer 01 - Information - Code",em0144-sport-area-footer01-footer-code,"<div class=""em-footer-info"">
<div class=""em-footer-info-top abs-add-clearfix"">
<div class=""col-sm-16 col-sm-push-4 text-center"">
<div class=""em-block-title"">
<p class=""h4 em-text-upercase""><span>Sign Up For Newsletter</span></p>
</div>
<div class=""em-block-content em-newsletter em-newsletter-style02 newsletter-boder-input-act"">{{block class=""Magento\Newsletter\Block\Subscribe"" name=""em.newsletter.style02"" template=""subscribe.phtml""}}</div>
</div>
</div>
<div class=""row"">
<div class=""col-sm-24"">
<div class="" four-block-middle"">
<div class=""row"">
<div class=""col-sm-6"">
<div class=""em-block-title"" data-collapse-target=""#collapse02"">
<p class=""h4 em-text-upercase""><span>About Us</span></p>
</div>
<div id=""collapse02"" class=""em-block-content block-info"">
<p class=""em-info"">Skort Maison Martin Margiela knot ponytail cami texture as tucked t-shirt. <em>Black skirt razor pleats plaited gold collar</em>. Crop 90s spearmint indigo seam luxe washed out.</p>
<p class=""em-address""><em class=""fa fa-fw""></em><span>{{config path=""general/store_information/street_line1""}}</span></p>
<p class=""em-email""><em class=""fa fa-fw""></em><span>{{config path=""trans_email/ident_general/email""}}</span></p>
<p class=""em-phone""><em class=""fa fa-fw""></em><span>{{config path=""general/store_information/phone""}}</span></p>
</div>
</div>
<div class=""col-sm-6"">
<div class=""em-block-title"" data-collapse-target=""#collapse03"">
<p class=""h4 em-text-upercase""><span>Useful Links</span></p>
</div>
<div id=""collapse03"" class=""em-block-content"">
<div class=""row"">
<div class=""col-sm-12"">
<ul class=""em-links"">
<li class=""em-links-item""><a title=""em-sample-title"" href=""{{store url='contacts'}}""><span>Contact Us</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>About Us</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>Sitemap</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>Term &amp; Conditions</span></a></li>
</ul>
</div>
<div class=""col-sm-12"">
<ul class=""em-links"">
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>My Orders</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>My Credit Slips</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>My Addresses</span></a></li>
</ul>
</div>
</div>
</div>
</div>
<div class=""col-sm-6"">
<div class=""em-block-title"" data-collapse-target=""#collapse04"">
<p class=""h4 em-text-upercase""><span>from our blog</span></p>
</div>
<div id=""collapse04"" class=""em-block-content em-from-our-blog"">{{block class=""Magefan\Blog\Block\Post\PostList\Recent"" name=""blog.style03.recent"" template=""post/list/recent_07.phtml"" limit=""3""}}</div>
</div>
<div class=""col-sm-6"">
<div class=""em-block-title"" data-collapse-target=""#collapse05"">
<p class=""h4 em-text-upercase""><span>Follow Us</span></p>
</div>
<div id=""collapse05"" class=""em-block-content"">
<p class=""em-social""><a class=""em-social-icon em-facebook f-left"" title=""em-sample-title"" href=""#""><span class=""fa fa-fw""></span></a> <a class=""em-social-icon em-twitter f-left"" title=""em-sample-title"" href=""#""><span class=""fa fa-fw""></span></a> <a class=""em-social-icon em-pinterest  f-left"" title=""em-sample-title"" href=""#""><span class=""fa fa-fw""></span></a> <a class=""em-social-icon em-google f-left"" title=""em-sample-title"" href=""#""><span class=""fa fa-fw""></span></a> <a class=""em-social-icon em-rss  f-left"" title=""em-sample-title"" href=""#""><span class=""fa fa-fw""></span></a></p>
</div>
</div>
</div>
</div>
</div>
</div>
</div>"
"EM0144 Everything - Halloween Store - Home - Ads Text",em0144-halloween-home-ads-text,"<div class=""row em-wrapper-ads-13 hidden-xs"">
<div class=""text-box col-sm-8 col-xs-8""><a class=""icon-banner-left pull-left"" title=""Tech Support 247"" href=""#""><em class=""fa fa-fw""></em></a>
<div class=""em-banner-right"">
<h5><a title=""Tech Support 247"" href=""#"">RETURN &amp; EXCHANGE</a></h5>
<p>Vintage pastel tucked t-shirt leather cami</p>
</div>
</div>
<div class=""text-box col-sm-8 col-xs-8""><a class=""icon-banner-left pull-left"" title=""Free shipping all order"" href=""#""><em class=""fa fa-fw""></em></a>
<div class=""em-banner-right"">
<h5><a title=""Free shipping all order"" href=""#"">Free shipping</a></h5>
<p>Get Free Shipping on all orders</p>
</div>
</div>
<div class=""text-box col-sm-8 col-xs-8""><a class=""icon-banner-left pull-left"" title=""30 days return"" href=""#""><em class=""fa fa-fw""></em></a>
<div class=""em-banner-right"">
<h5><a title=""30 days return"" href=""#"">MEMBER DISCOUNT</a></h5>
<p>The total billed is discount for member</p>
</div>
</div>
</div>"
"EM0144 Everything - Halloween Store - Sidebar Left - Home - Banner 01",em0144-halloween-sidebar-left-home-banner-01,"<div class=""em-wrapper-banners hidden-xs space-small-block"">
<div class=""effect""><a class=""banner-img"" href=""#""><img class=""img-responsive retina-img"" src=""{{media url=""wysiwyg/em0144/layout_fashion/home/em_ads_01.jpg""}}"" alt=""em_ads_01.jpg"" /></a><span class=""effect-line"">&nbsp;</span></div>
</div>"
"EM0144 Everything - Halloween Store - Sidebar Left - Home - Ads 02",em0144-halloween-sidebar-left-home-ads-02,"<div class=""row"">
<div class=""col-sm-24"">
<div class=""em-wrapper-ads-15"">
<div class=""em-slider em-slider-category"" data-mage-init=""{&quot;emslider&quot;:{&quot;items&quot;:1}}"">
<div class=""em-ads-item"">
<div class=""em-ads-img""><a href=""#""><img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_fashion/home/em_ads_02.png'}}"" alt=""em_ads_02.png"" /></a></div>
<div class=""em-ads-content"">
<p class=""em-ads-des""><em class=""fa fa-fw""></em>You can change the visual appearance of almost every element of the theme.</p>
<p class=""em-ads-author""><span class=""em-text-upercase"">elena gilbert </span><span>- Web designer</span></p>
</div>
</div>
<div class=""em-ads-item"">
<div class=""em-ads-img""><a href=""#""><img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_fashion/home/em_ads_02.png'}}"" alt=""em_ads_02.png"" /></a></div>
<div class=""em-ads-content"">
<p class=""em-ads-des""><em class=""fa fa-fw""></em>You can change the visual appearance of almost every element of the theme.</p>
<p class=""em-ads-author""><span class=""em-text-upercase"">elena gilbert </span><span>- Web designer</span></p>
</div>
</div>
<div class=""em-ads-item"">
<div class=""em-ads-img""><a href=""#""><img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_fashion/home/em_ads_02.png'}}"" alt=""em_ads_02.png"" /></a></div>
<div class=""em-ads-content"">
<p class=""em-ads-des""><em class=""fa fa-fw""></em>You can change the visual appearance of almost every element of the theme.</p>
<p class=""em-ads-author""><span class=""em-text-upercase"">elena gilbert </span><span>- Web designer</span></p>
</div>
</div>
</div>
</div>
</div>
</div>"
"EM0144 Everything - Halloween Store - Sidebar Left 03 - Home - Recent Blog",em0144-halloween-sidebar-left03-home-recent-blog,"<div class=""row"">
<div class=""col-sm-24"">
<div class=""em-wrapper-ads-10 em-line-01"">
<div class=""em-block-title"">
<h2><span>Blog</span></h2>
</div>
<div class=""em-from-our-blog"">
<div class=""em-blog-item em-effect-13"">
<div class=""em-blog-content bkg-top""><a href=""#""><img class=""img-responsive retina-img"" src=""{{media url='wysiwyg/em0144/layout_fashion/home/em_ads_03.jpg'}}"" alt=""em_ads_03.jpg"" /></a>
<div class=""em-blog-time"">
<p class=""em-blog-date"">28</p>
<p class=""em-blog-month"">aug</p>
</div>
<div class=""hov"">&nbsp;</div>
</div>
<div class=""em-box bkg-bottom"">
<h4 class=""em-blog-title""><a href=""#"">Unlimited Colors</a></h4>
<p class=""em-blog-des"">You can change the visual appearance of almost every element of the theme. You can change colors using color...</p>
<div><a class=""link-more"" href=""#"">Read more</a></div>
</div>
</div>
<div class=""em-blog-item em-effect-13"">
<div class=""em-blog-content bkg-top""><a href=""#""><img class=""img-responsive retina-img"" src=""{{media url='wysiwyg/em0144/layout_fashion/home/em_ads_04.jpg'}}"" alt=""em_ads_04.jpg"" /></a>
<div class=""em-blog-time"">
<p class=""em-blog-date"">28</p>
<p class=""em-blog-month"">aug</p>
</div>
<div class=""hov"">&nbsp;</div>
</div>
<div class=""em-box bkg-bottom"">
<h4 class=""em-blog-title""><a href=""#"">Unlimited Colors</a></h4>
<p class=""em-blog-des"">You can change the visual appearance of almost every element of the theme. You can change colors using color pickers...</p>
<div><a class=""link-more"" href=""#"">Read more</a></div>
</div>
</div>
</div>
</div>
</div>
</div>"
"EM0144 Everything - Halloween Store - Sidebar Left - Home - Banner 04",em0144-halloween-sidebar-left-home-banner-04,"<div class=""img-banner hidden-xs"">
<div class=""effect-hover-text2""><a class=""banner-img"" title=""em-sample-title"" href=""#""> <img class=""img-responsive retina-img"" src=""{{media url='wysiwyg/em0144/layout_fashion/home/em_ads_05.jpg'}}"" alt=""em-sample-alt"" /> </a> <a class=""banner-text"" title=""em-sample-title"" href=""#""> <img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_fashion/home/em_ads_text_05.png'}}"" alt=""em-sample-alt"" /> </a></div>
</div>"
"EM0144 Everything - Halloween Store - Area Main 01 - Home - Banners",em0144-halloween-area-main01-home-banners,"<div class=""row hidden-xs space-small-block"">
<div class=""em-wrapper-banners"">
<div class=""col-sm-8 col-xs-8  text-center"">
<div class=""effect""><a class=""banner-img"" title=""em-sample-title"" href=""#""> <img class=""img-responsive retina-img"" src=""{{media url='wysiwyg/em0144/layout_fashion/home/em_ads_06.jpg'}}"" alt=""em-sample-alt"" /> </a> <a class=""banner-text effect-line"" title=""em-sample-title"" href=""#""> <img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_fashion/home/em_ads_text_01.png'}}"" alt=""em-sample-alt"" /> </a></div>
</div>
<div class=""col-sm-8 col-xs-8  img-banner text-center"">
<div class=""effect""><a class=""banner-img retina-img"" title=""em-sample-title"" href=""#""> <img class=""img-responsive retina-img"" src=""{{media url='wysiwyg/em0144/layout_fashion/home/em_ads_07.jpg'}}"" alt=""em-sample-alt"" /> </a> <a class=""banner-text effect-line"" title=""em-sample-title"" href=""#""> <img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_fashion/home/em_ads_text_02.png'}}"" alt=""em-sample-alt"" /> </a></div>
</div>
<div class=""col-sm-8 col-xs-8 text-center"">
<div class=""effect""><a class=""banner-img retina-img"" title=""em-sample-title"" href=""#""> <img class=""img-responsive retina-img"" src=""{{media url='wysiwyg/em0144/layout_fashion/home/em_ads_08.jpg'}}"" alt=""em-sample-alt"" /> </a> <a class=""banner-text effect-line"" title=""em-sample-title"" href=""#""> <img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_fashion/home/em_ads_text_03.png'}}"" alt=""em-sample-alt"" /> </a></div>
</div>
</div>
</div>"
